insee_com,Année,nb_deces
29042,2021,136
29042,2022,133
29042,2023,132
29043,2018,30
29043,2019,35
29043,2020,25
29043,2021,22
29043,2022,23
29043,2023,26
29044,2018,13
29044,2019,23
29044,2020,17
29044,2021,20
29044,2022,18
29044,2023,19
29045,2018,16
29045,2019,13
29045,2020,16
29045,2021,10
29045,2022,18
29045,2023,13
29046,2018,254
29046,2019,255
29046,2020,261
29046,2021,241
29046,2022,248
29046,2023,276
29047,2018,15
29047,2019,8
29047,2020,7
29047,2021,15
29047,2022,16
29047,2023,12
29048,2018,12
29048,2019,9
29048,2020,23
29048,2021,20
29048,2022,14
29048,2023,20
29049,2018,49
29049,2019,40
29049,2020,50
29049,2021,46
29049,2022,47
29049,2023,32
29051,2018,68
29051,2019,75
29051,2020,67
29051,2021,47
29051,2022,64
29051,2023,65
29053,2018,31
29053,2019,37
29053,2020,33
29053,2021,25
29053,2022,39
29053,2023,40
29054,2018,6
29054,2019,12
29054,2020,5
29054,2021,10
29054,2022,8
29054,2023,9
29055,2018,36
29055,2019,28
29055,2020,28
29055,2021,30
29055,2022,35
29055,2023,20
29056,2018,12
29056,2019,10
29056,2020,6
29056,2021,7
29056,2022,11
29056,2023,11
29057,2018,47
29057,2019,30
29057,2020,54
29057,2021,44
29057,2022,42
29057,2023,34
29058,2018,124
29058,2019,127
29058,2020,126
29058,2021,148
29058,2022,146
29058,2023,147
29059,2018,8
29059,2019,8
29059,2020,9
29059,2021,4
29059,2022,16
29059,2023,5
29060,2018,25
29060,2019,20
29060,2020,24
29060,2021,30
29060,2022,26
29060,2023,24
29061,2018,56
29061,2019,55
29061,2020,52
29061,2021,56
29061,2022,57
29061,2023,59
29062,2018,7
29062,2019,13
29062,2020,11
29062,2021,7
29062,2022,16
29062,2023,15
29063,2018,3
29063,2019,8
29063,2020,5
29063,2021,3
29063,2022,9
29063,2023,12
29064,2018,6
29064,2019,4
29064,2020,3
29064,2021,5
29064,2022,6
29064,2023,6
29065,2018,8
29065,2019,6
29065,2020,6
29065,2021,11
29065,2022,3
29065,2023,10
29066,2018,11
29066,2019,16
29066,2020,17
29066,2021,9
29066,2022,13
29066,2023,12
29067,2018,24
29067,2019,25
29067,2020,27
29067,2021,34
29067,2022,30
29067,2023,30
29068,2018,32
29068,2019,20
29068,2020,22
29068,2021,26
29068,2022,21
29068,2023,16
29069,2018,67
29069,2019,83
29069,2020,81
29069,2021,67
29069,2022,85
29069,2023,71
29070,2018,4
29070,2019,5
29070,2020,3
29070,2021,2
29070,2022,4
29070,2023,10
29071,2018,8
29071,2019,5
29071,2020,8
29071,2021,4
29071,2022,6
29071,2023,2
29072,2018,56
29072,2019,42
29072,2020,55
29072,2021,51
29072,2022,59
29072,2023,58
29073,2018,18
29073,2019,19
29073,2020,10
29073,2021,14
29073,2022,19
29073,2023,14
29074,2018,3
29074,2019,8
29074,2020,10
29074,2021,10
29074,2022,5
29074,2023,7
29075,2018,123
29075,2019,125
29075,2020,122
29075,2021,158
29075,2022,140
29075,2023,130
29076,2018,20
29076,2019,10
29076,2020,24
29076,2021,27
29076,2022,21
29076,2023,21
29077,2018,20
29077,2019,20
29077,2020,25
29077,2021,22
29077,2022,33
29077,2023,29
29078,2018,23
29078,2019,9
29078,2020,10
29078,2021,16
29078,2022,16
29078,2023,6
29079,2018,19
29079,2019,11
29079,2020,16
29079,2021,12
29079,2022,16
29079,2023,11
29080,2018,26
29080,2019,18
29080,2020,17
29080,2021,15
29080,2022,24
29080,2023,22
29081,2018,43
29081,2019,32
29081,2020,53
29081,2021,46
29081,2022,52
29081,2023,39
29082,2018,8
29082,2019,7
29082,2020,8
29082,2021,10
29082,2022,6
29082,2023,7
29083,2018,2
29083,2019,3
29083,2020,4
29083,2021,2
29083,2022,5
29083,2023,1
29084,2018,3
29084,2019,5
29084,2020,4
29084,2021,6
29084,2022,7
29084,2023,1
29085,2018,8
29085,2019,11
29085,2020,16
29085,2021,13
29085,2022,11
29085,2023,13
29086,2018,12
29086,2019,5
29086,2020,10
29086,2021,11
29086,2022,12
29086,2023,11
29087,2018,8
29087,2019,5
29087,2020,5
29087,2021,12
29087,2022,10
29087,2023,5
29089,2018,8
29089,2019,8
29089,2020,8
29089,2021,2
29089,2022,8
29089,2023,9
29090,2018,9
29090,2019,12
29090,2020,10
29090,2021,6
29090,2022,9
29090,2023,9
29091,2018,43
29091,2019,32
29091,2020,36
29091,2021,33
29091,2022,45
29091,2023,33
29092,2022,2
29093,2018,12
29093,2019,4
29093,2020,9
29093,2021,7
29093,2022,7
29093,2023,8
29094,2018,4
29094,2019,1
29094,2020,9
29094,2021,4
29094,2022,11
29094,2023,9
29095,2018,6
29095,2019,3
29095,2020,8
29095,2021,4
29095,2022,6
29095,2023,8
29097,2018,19
29097,2019,17
29097,2020,15
29097,2021,14
29097,2022,15
29097,2023,15
29098,2018,14
29098,2019,23
29098,2020,20
29098,2021,26
29098,2022,29
29098,2023,20
29099,2018,4
29099,2019,2
29099,2020,4
29099,2021,5
29099,2022,3
29099,2023,3
29100,2018,1
29100,2021,1
29100,2022,3
29100,2023,3
29101,2018,52
29101,2019,53
29101,2020,52
29101,2021,44
29101,2022,43
29101,2023,51
29102,2018,8
29102,2019,11
29102,2020,11
29102,2021,11
29102,2022,7
29102,2023,10
29103,2018,192
29103,2019,195
29103,2020,188
29103,2021,152
29103,2022,202
29103,2023,151
29104,2018,3
29104,2019,4
29104,2020,6
29104,2021,6
29104,2022,6
29104,2023,3
29105,2018,91
29105,2019,94
29105,2020,99
29105,2021,128
29105,2022,117
29105,2023,99
29106,2018,14
29106,2019,13
29106,2020,10
29106,2021,16
29106,2022,16
29106,2023,15
29107,2018,8
29107,2019,8
29107,2020,8
29107,2021,4
29107,2022,14
29107,2023,7
29108,2018,18
29108,2019,14
29108,2020,15
29108,2021,19
29108,2022,21
29108,2023,15
29109,2018,18
29109,2019,17
29109,2020,14
29109,2021,20
29109,2022,20
29109,2023,19
29110,2018,12
29110,2019,6
29110,2020,5
29110,2021,3
29110,2022,7
29110,2023,3
29111,2018,7
29111,2019,9
29111,2020,8
29111,2021,12
29111,2022,10
29111,2023,11
29112,2018,8
29112,2019,7
29112,2020,12
29112,2021,16
29112,2022,13
29112,2023,5
29113,2018,58
29113,2019,59
29113,2020,82
29113,2021,57
29113,2022,56
29113,2023,76
29114,2018,6
29114,2020,1
29114,2022,6
29114,2023,6
29115,2018,2
29115,2019,2
29115,2020,8
29115,2021,3
29115,2022,1
29115,2023,2
29116,2021,3
29116,2022,1
29117,2018,65
29117,2019,74
29117,2020,74
29117,2021,65
29117,2022,63
29117,2023,81
29119,2018,4
29119,2019,4
29119,2020,4
29119,2021,6
29119,2022,2
29119,2023,11
29120,2018,22
29120,2019,23
29120,2020,13
29120,2021,11
29120,2022,28
29120,2023,18
29122,2018,10
29122,2019,9
29122,2020,4
29122,2021,10
29122,2022,7
29122,2023,10
29123,2018,9
29123,2019,10
29123,2020,6
29123,2021,7
29123,2022,7
29123,2023,6
29124,2018,102
29124,2019,96
29124,2020,115
29124,2021,117
29124,2022,91
29124,2023,120
29125,2018,13
29125,2019,15
29125,2020,6
29125,2021,13
29125,2022,9
29125,2023,12
29126,2019,1
29126,2020,1
29126,2022,1
29126,2023,2
29128,2018,2
29128,2020,5
29128,2021,4
29128,2022,4
29128,2023,3
29129,2018,1
29130,2018,29
29130,2019,35
29130,2020,29
29130,2021,25
29130,2022,31
29130,2023,31
29131,2018,4
29131,2019,2
29131,2020,4
29131,2021,6
29131,2022,4
29131,2023,5
29132,2018,10
29132,2019,8
29132,2020,9
29132,2021,14
29132,2022,5
29132,2023,10
29133,2018,30
29133,2019,21
29133,2020,22
29133,2021,31
29133,2022,22
29133,2023,23
29134,2018,12
29134,2019,9
29134,2020,4
29134,2021,11
29134,2022,6
29134,2023,11
29135,2018,64
29135,2019,73
29135,2020,63
29135,2021,84
29135,2022,93
29135,2023,78
29136,2018,9
29136,2019,7
29136,2020,3
29136,2021,8
29136,2022,9
29136,2023,13
29137,2018,14
29137,2019,19
29137,2020,14
29137,2021,16
29137,2022,16
29137,2023,11
29139,2018,7
29139,2019,3
29139,2020,8
29139,2021,10
29139,2022,4
29139,2023,2
29140,2018,27
29140,2019,38
29140,2020,38
29140,2021,31
29140,2022,35
29140,2023,30
29141,2018,7
29141,2019,2
29141,2020,1
29141,2021,4
29141,2022,6
29141,2023,9
29142,2018,4
29142,2019,4
29142,2020,5
29142,2021,3
29142,2022,5
29142,2023,3
29143,2018,5
29143,2019,7
29143,2020,7
29143,2021,11
29143,2022,6
29143,2023,10
29144,2018,2
29144,2019,10
29144,2020,3
29144,2021,2
29144,2022,4
29144,2023,7
29145,2018,10
29145,2019,4
29145,2020,7
29145,2021,12
29145,2022,8
29145,2023,9
29146,2018,29
29146,2019,30
29146,2020,32
29146,2021,27
29146,2022,42
29146,2023,32
29147,2018,19
29147,2019,26
29147,2020,29
29147,2021,24
29147,2022,22
29147,2023,20
29148,2018,5
29148,2019,5
29148,2020,4
29148,2021,5
29148,2022,5
29148,2023,9
29149,2022,1
29149,2023,1
29150,2018,109
29150,2019,92
29150,2020,124
29150,2021,114
29150,2022,116
29150,2023,105
29151,2018,198
29151,2019,191
29151,2020,202
29151,2021,188
29151,2022,197
29151,2023,213
29152,2018,17
29152,2019,7
29152,2020,5
29152,2021,12
29152,2022,6
29152,2023,7
29153,2018,29
29153,2019,45
29153,2020,48
29153,2021,41
29153,2022,49
29153,2023,36
29155,2018,25
29155,2019,26
29155,2020,15
29155,2021,21
29155,2022,18
29155,2023,23
29156,2018,7
29156,2019,10
29156,2020,8
29156,2021,11
29156,2022,12
29156,2023,16
29158,2018,90
29158,2019,84
29158,2020,82
29158,2021,92
29158,2022,100
29158,2023,95
29159,2018,7
29159,2019,7
29159,2020,7
29159,2021,9
29159,2022,4
29159,2023,7
29160,2018,85
29160,2019,71
29160,2020,84
29160,2021,78
29160,2022,95
29160,2023,65
29161,2018,34
29161,2019,38
29161,2020,36
29161,2021,37
29161,2022,44
29161,2023,41
29162,2018,65
29162,2019,62
29162,2020,51
29162,2021,66
29162,2022,62
29162,2023,72
29163,2018,38
29163,2019,41
29163,2020,41
29163,2021,47
29163,2022,52
29163,2023,39
29165,2018,39
29165,2019,46
29165,2020,43
29165,2021,36
29165,2022,43
29165,2023,52
29166,2018,13
29166,2019,4
29166,2020,7
29166,2021,3
29166,2022,8
29166,2023,6
29167,2018,26
29167,2019,16
29167,2020,21
29167,2021,19
29167,2022,27
29167,2023,23
29168,2018,23
29168,2019,19
29168,2020,22
29168,2021,22
29168,2022,25
29168,2023,22
29169,2018,40
29169,2019,41
29169,2020,44
29169,2021,29
29169,2022,40
29169,2023,48
29170,2018,46
29170,2019,46
29170,2020,47
29170,2021,52
29170,2022,37
29170,2023,43
29171,2018,28
29171,2019,32
29171,2020,42
29171,2021,43
29171,2022,38
29171,2023,34
29172,2018,37
29172,2019,35
29172,2020,30
29172,2021,39
29172,2022,40
29172,2023,43
29173,2018,15
29173,2019,17
29173,2020,20
29173,2021,12
29173,2022,15
29173,2023,14
29174,2018,83
29174,2019,71
29174,2020,79
29174,2021,67
29174,2022,78
29174,2023,86
29175,2018,46
29175,2019,41
29175,2020,38
29175,2021,43
29175,2022,57
29175,2023,46
29176,2018,18
29176,2019,23
29176,2020,17
29176,2021,23
29176,2022,26
29176,2023,17
29177,2018,35
29177,2019,32
29177,2020,33
29177,2021,43
29177,2022,28
29177,2023,39
29178,2018,105
29178,2019,85
29178,2020,90
29178,2021,78
29178,2022,76
29178,2023,88
29179,2018,34
29179,2019,23
29179,2020,32
29179,2021,30
29179,2022,21
29179,2023,31
29180,2018,9
29180,2019,4
29180,2020,5
29180,2021,5
29180,2022,8
29180,2023,3
29181,2018,15
29181,2019,17
29181,2020,15
29181,2021,29
29181,2022,15
29181,2023,22
29182,2018,10
29182,2019,7
29182,2020,18
29182,2021,10
29182,2022,13
29182,2023,10
29183,2018,5
29183,2019,8
29183,2020,4
29183,2021,6
29183,2022,7
29183,2023,7
29184,2018,26
29184,2019,32
29184,2020,22
29184,2021,20
29184,2022,27
29184,2023,24
29185,2018,68
29185,2019,75
29185,2020,69
29185,2021,67
29185,2022,75
29185,2023,72
29186,2018,13
29186,2019,20
29186,2020,15
29186,2021,25
29186,2022,17
29186,2023,16
29187,2018,7
29187,2019,5
29187,2020,4
29187,2021,2
29187,2022,10
29187,2023,8
29188,2018,51
29188,2019,62
29188,2020,51
29188,2021,58
29188,2022,50
29188,2023,57
29189,2018,163
29189,2019,170
29189,2020,197
29189,2021,160
29189,2022,159
29189,2023,173
29190,2018,44
29190,2019,47
29190,2020,43
29190,2021,50
29190,2022,66
29190,2023,54
29191,2018,40
29191,2019,41
29191,2020,44
29191,2021,57
29191,2022,54
29191,2023,55
29192,2018,20
29192,2019,23
29192,2020,14
29192,2021,13
29192,2022,21
29192,2023,16
29193,2018,30
29193,2019,27
29193,2020,27
29193,2021,29
29193,2022,18
29193,2023,20
29195,2018,100
29195,2019,77
29195,2020,108
29195,2021,84
29195,2022,89
29195,2023,96
29196,2018,13
29196,2019,27
29196,2020,16
29196,2021,13
29196,2022,13
29196,2023,11
29197,2018,88
29197,2019,66
29197,2020,77
29197,2021,80
29197,2022,69
29197,2023,81
29198,2018,21
29198,2019,25
29198,2020,13
29198,2021,20
29198,2022,8
29198,2023,21
29199,2018,62
29199,2019,59
29199,2020,53
29199,2021,58
29199,2022,54
29199,2023,58
29201,2018,12
29201,2019,9
29201,2020,20
29201,2021,11
29201,2022,13
29201,2023,14
29202,2018,11
29202,2019,10
29202,2020,17
29202,2021,16
29202,2022,12
29202,2023,9
29203,2023,1
29204,2018,9
29204,2019,16
29204,2020,11
29204,2021,7
29204,2022,19
29204,2023,11
29205,2018,11
29205,2019,11
29205,2020,5
29205,2021,12
29205,2022,14
29205,2023,8
29206,2018,26
29206,2019,18
29206,2020,28
29206,2021,17
29206,2022,19
29206,2023,26
29207,2018,49
29207,2019,60
29207,2020,57
29207,2021,73
29207,2022,45
29207,2023,53
29208,2018,5
29208,2019,6
29208,2020,5
29208,2021,13
29208,2022,4
29208,2023,8
29209,2018,18
29209,2019,19
29209,2020,19
29209,2021,29
29209,2022,26
29209,2023,23
29210,2018,41
29210,2019,31
29210,2020,32
29210,2021,44
29210,2022,34
29210,2023,40
29211,2018,11
29211,2019,8
29211,2020,6
29211,2021,11
29211,2022,13
29211,2023,11
29212,2018,83
29212,2019,81
29212,2020,81
29212,2021,81
29212,2022,112
29212,2023,111
29213,2018,17
29213,2019,14
29213,2020,15
29213,2021,10
29213,2022,7
29213,2023,17
29214,2018,7
29214,2019,10
29214,2020,7
29214,2021,10
29214,2022,10
29214,2023,8
29215,2018,53
29215,2019,52
29215,2020,43
29215,2021,51
29215,2022,50
29215,2023,54
29216,2018,37
29216,2019,23
29216,2020,23
29216,2021,37
29216,2022,37
29216,2023,36
29217,2018,51
29217,2019,59
29217,2020,70
29217,2021,72
29217,2022,72
29217,2023,69
29218,2018,52
29218,2019,45
29218,2020,50
29218,2021,41
29218,2022,41
29218,2023,41
29219,2018,2
29220,2018,143
29220,2019,127
29220,2020,150
29220,2021,125
29220,2022,161
29220,2023,135
29221,2018,37
29221,2019,29
29221,2020,37
29221,2021,33
29221,2022,41
29221,2023,39
29222,2018,2
29222,2019,4
29222,2020,2
29222,2021,5
29222,2022,6
29222,2023,6
29224,2018,7
29224,2019,11
29224,2020,15
29224,2021,7
29224,2022,12
29224,2023,11
29225,2018,32
29225,2019,35
29225,2020,37
29225,2021,38
29225,2022,43
29225,2023,38
29226,2018,18
29226,2019,10
29226,2020,20
29226,2021,27
29226,2022,17
29226,2023,18
29227,2018,19
29227,2019,27
29227,2020,22
29227,2021,31
29227,2022,41
29227,2023,30
29228,2018,11
29228,2019,11
29228,2020,12
29228,2021,13
29228,2022,22
29228,2023,14
29229,2018,9
29229,2019,10
29229,2020,12
29229,2021,14
29229,2022,10
29229,2023,15
29230,2018,17
29230,2019,25
29230,2020,14
29230,2021,23
29230,2022,15
29230,2023,15
29232,2018,711
29232,2019,631
29232,2020,652
29232,2021,703
29232,2022,794
29232,2023,718
29233,2018,158
29233,2019,171
29233,2020,159
29233,2021,158
29233,2022,180
29233,2023,165
29234,2018,17
29234,2019,22
29234,2020,18
29234,2021,22
29234,2022,32
29234,2023,18
29235,2018,107
29235,2019,76
29235,2020,96
29235,2021,104
29235,2022,95
29235,2023,95
29236,2018,50
29236,2019,42
29236,2020,49
29236,2021,56
29236,2022,58
29236,2023,64
29237,2018,15
29237,2019,13
29237,2020,12
29237,2021,17
29237,2022,13
29237,2023,12
29238,2018,10
29238,2019,10
29238,2020,8
29238,2021,12
29238,2022,10
29238,2023,14
29239,2018,64
29239,2019,56
29239,2020,67
29239,2021,69
29239,2022,69
29239,2023,78
29240,2018,5
29240,2019,13
29240,2020,11
29240,2021,9
29240,2022,11
29240,2023,7
29241,2018,100
29241,2019,102
29241,2020,104
29241,2021,100
29241,2022,116
29241,2023,104
29243,2018,2
29243,2019,2
29243,2020,4
29243,2021,3
29243,2022,2
29243,2023,6
29244,2018,2
29244,2019,5
29244,2020,7
29244,2021,7
29244,2022,3
29244,2023,5
29245,2018,7
29245,2019,11
29245,2020,12
29245,2021,11
29245,2022,10
29245,2023,8
29246,2018,1
29246,2019,3
29246,2022,4
29246,2023,1
29247,2018,24
29247,2019,32
29247,2020,17
29247,2021,33
29247,2022,35
29247,2023,30
29248,2018,3
29248,2019,3
29248,2020,6
29248,2021,8
29248,2022,5
29248,2023,2
29249,2018,9
29249,2019,12
29249,2020,8
29249,2021,5
29249,2022,10
29249,2023,7
29250,2018,9
29250,2019,15
29250,2020,11
29250,2021,4
29250,2022,10
29250,2023,12
29251,2018,13
29251,2019,8
29251,2020,8
29251,2021,7
29251,2022,10
29251,2023,10
29252,2018,5
29252,2019,4
29252,2020,2
29252,2021,5
29252,2022,14
29252,2023,7
29254,2018,65
29254,2019,72
29254,2020,83
29254,2021,74
29254,2022,87
29254,2023,75
29255,2018,5
29255,2019,7
29255,2020,6
29255,2021,3
29255,2022,5
29255,2023,5
29256,2018,12
29256,2019,12
29256,2020,8
29256,2021,10
29256,2022,11
29256,2023,7
29257,2018,18
29257,2019,10
29257,2020,13
29257,2021,16
29257,2022,22
29257,2023,19
29259,2018,114
29259,2019,135
29259,2020,103
29259,2021,127
29259,2022,116
29259,2023,114
29260,2018,102
29260,2019,75
29260,2020,78
29260,2021,102
29260,2022,81
29260,2023,86
29261,2018,3
29261,2019,1
29261,2020,1
29261,2021,2
29261,2022,1
29261,2023,2
29262,2018,4
29262,2019,4
29262,2020,6
29262,2021,4
29262,2022,8
29262,2023,3
29263,2018,7
29263,2019,6
29263,2020,1
29263,2021,9
29263,2022,5
29263,2023,11
29264,2018,2
29264,2019,5
29264,2020,3
29264,2021,7
29264,2022,5
29264,2023,2
29265,2018,5
29265,2019,5
29265,2020,7
29265,2021,3
29265,2022,16
29265,2023,8
29266,2018,47
29266,2019,38
29266,2020,40
29266,2021,43
29266,2022,43
29266,2023,49
29267,2018,10
29267,2019,6
29267,2020,5
29267,2021,9
29267,2022,10
29267,2023,12
29268,2018,3
29268,2019,9
29268,2020,6
29268,2021,6
29268,2022,7
29268,2023,3
29269,2018,13
29269,2019,9
29269,2020,6
29269,2021,11
29269,2022,11
29269,2023,15
29270,2018,12
29270,2019,6
29270,2020,5
29270,2021,6
29270,2022,8
29270,2023,9
29271,2018,7
29271,2019,4
29271,2020,5
29271,2021,3
29271,2022,9
29271,2023,7
29272,2018,25
29272,2019,17
29272,2020,21
29272,2021,21
29272,2022,20
29272,2023,18
29273,2018,28
29273,2019,31
29273,2020,29
29273,2021,32
29273,2022,26
29273,2023,31
29274,2018,73
29274,2019,84
29274,2020,90
29274,2021,90
29274,2022,109
29274,2023,88
29275,2018,19
29275,2019,18
29275,2020,9
29275,2021,17
29275,2022,11
29275,2023,14
29276,2018,13
29276,2019,12
29276,2020,13
29276,2021,18
29276,2022,10
29276,2023,18
29277,2018,36
29277,2019,38
29277,2020,24
29277,2021,40
29277,2022,38
29277,2023,32
29278,2018,28
29278,2019,21
29278,2020,26
29278,2021,24
29278,2022,30
29278,2023,22
29279,2018,50
29279,2019,36
29279,2020,58
29279,2021,30
29279,2022,57
29279,2023,43
29280,2018,29
29280,2019,19
29280,2020,22
29280,2021,21
29280,2022,31
29280,2023,21
29281,2018,14
29281,2019,4
29281,2020,10
29281,2021,9
29281,2022,10
29281,2023,8
29282,2018,2
29282,2019,2
29282,2020,6
29282,2021,3
29282,2022,2
29282,2023,1
29284,2018,41
29284,2019,27
29284,2020,43
29284,2021,44
29284,2022,38
29284,2023,36
29285,2018,4
29285,2019,4
29285,2020,5
29285,2021,4
29285,2022,4
29285,2023,6
29286,2018,2
29286,2019,1
29286,2020,2
29286,2021,1
29286,2022,2
29286,2023,3
29287,2018,8
29287,2019,10
29287,2020,9
29287,2021,5
29287,2022,11
29287,2023,14
29288,2018,2
29288,2019,3
29288,2020,1
29288,2021,2
29288,2022,4
29288,2023,4
29289,2018,1
29289,2019,3
29289,2020,1
29289,2021,1
29289,2022,3
29289,2023,4
29290,2018,3
29290,2019,7
29290,2020,3
29290,2021,4
29290,2022,5
29290,2023,4
29291,2018,7
29291,2019,7
29291,2020,14
29291,2021,14
29291,2022,10
29291,2023,7
29292,2018,4
29292,2019,4
29292,2020,5
29292,2021,7
29292,2022,6
29292,2023,2
29293,2018,73
29293,2019,86
29293,2020,81
29293,2021,75
29293,2022,81
29293,2023,97
29294,2018,1
29294,2019,4
29294,2020,5
29294,2021,5
29294,2022,3
29294,2023,4
29295,2018,1
29295,2019,5
29295,2020,1
29295,2021,1
29295,2022,3
29295,2023,3
29296,2018,4
29296,2019,8
29296,2020,3
29296,2021,10
29296,2022,12
29296,2023,11
29297,2018,24
29297,2019,22
29297,2020,21
29297,2021,22
29297,2022,22
29297,2023,20
29298,2018,7
29298,2019,2
29298,2020,5
29298,2021,6
29298,2022,4
29298,2023,5
29299,2018,1
29299,2019,2
29299,2020,2
29299,2021,1
29299,2022,1
29299,2023,1
29300,2018,15
29300,2019,12
29300,2020,10
29300,2021,20
29300,2022,10
29300,2023,16
29301,2019,3
29301,2020,1
29301,2021,4
29301,2022,1
29301,2023,2
29302,2018,42
29302,2019,46
29302,2020,44
29302,2021,52
29302,2022,53
29302,2023,53
2A001,2018,19
2A001,2019,22
2A001,2020,17
2A001,2021,21
2A001,2022,35
2A001,2023,22
2A004,2018,619
2A004,2019,624
2A004,2020,693
2A004,2021,669
2A004,2022,710
2A004,2023,661
2A006,2018,29
2A006,2019,22
2A006,2020,18
2A006,2021,22
2A006,2022,30
2A006,2023,20
2A008,2018,18
2A008,2019,15
2A008,2020,25
2A008,2021,17
2A008,2022,25
2A008,2023,29
2A011,2019,1
2A014,2019,1
2A014,2020,2
2A017,2018,12
2A017,2019,12
2A017,2020,18
2A017,2021,22
2A017,2022,14
2A017,2023,15
2A018,2018,2
2A018,2019,1
2A018,2020,3
2A018,2021,3
2A018,2023,1
2A019,2019,1
2A019,2020,1
2A019,2021,2
2A019,2022,2
2A021,2018,2
2A021,2019,2
2A021,2021,2
2A021,2022,2
2A021,2023,3
2A022,2018,2
2A022,2020,2
2A022,2022,1
2A022,2023,2
2A024,2018,1
2A024,2020,4
2A024,2022,2
2A024,2023,1
2A026,2018,4
2A026,2019,1
2A026,2020,4
2A026,2021,2
2A026,2022,1
2A026,2023,1
2A027,2019,1
2A027,2023,1
2A028,2019,3
2A028,2020,2
2A028,2021,7
2A031,2018,4
2A031,2019,3
2A031,2020,7
2A031,2021,10
2A031,2022,5
2A031,2023,8
2A032,2018,40
2A032,2019,29
2A032,2020,32
2A032,2021,47
2A032,2022,35
2A032,2023,35
2A035,2018,1
2A035,2020,2
2A035,2021,1
2A035,2022,1
2A035,2023,2
2A038,2021,1
2A040,2018,3
2A040,2019,2
2A040,2020,7
2A040,2021,3
2A040,2022,8
2A040,2023,5
2A041,2018,24
2A041,2019,31
2A041,2020,36
2A041,2021,33
2A041,2022,37
2A041,2023,37
2A048,2018,7
2A048,2019,6
2A048,2020,9
2A048,2021,6
2A048,2022,9
2A048,2023,8
2A056,2018,2
2A056,2020,4
2A056,2022,2
2A056,2023,2
2A060,2023,2
2A061,2018,1
2A061,2019,2
2A061,2020,3
2A061,2022,2
2A061,2023,3
2A062,2018,2
2A062,2019,5
2A062,2020,6
2A062,2021,6
2A062,2022,7
2A062,2023,4
2A065,2018,12
2A065,2019,18
2A065,2020,16
2A065,2021,19
2A065,2022,27
2A065,2023,20
2A066,2018,1
2A066,2020,1
2A066,2021,1
2A066,2023,1
2A070,2018,7
2A070,2019,9
2A070,2020,9
2A070,2021,8
2A070,2022,12
2A070,2023,6
2A071,2018,3
2A071,2019,3
2A071,2020,2
2A071,2021,4
2A071,2022,2
2A071,2023,1
2A085,2018,17
2A085,2019,24
2A085,2020,33
2A085,2021,19
2A085,2022,25
2A085,2023,18
2A089,2019,2
2A089,2020,1
2A089,2021,1
2A089,2022,1
2A089,2023,1
2A090,2018,6
2A090,2019,10
2A090,2020,13
2A090,2021,15
2A090,2022,11
2A090,2023,15
2A091,2018,2
2A091,2019,3
2A091,2020,1
2A091,2021,3
2A091,2022,1
2A091,2023,1
2A092,2018,18
2A092,2019,11
2A092,2020,14
2A092,2021,13
2A092,2022,10
2A092,2023,13
2A094,2018,2
2A094,2020,1
2A094,2021,2
2A094,2023,2
2A098,2018,8
2A098,2019,8
2A098,2020,9
2A098,2021,10
